old_hash_id,hash_id,author_name,content,source_url,source_name,title,important,image_url,shortened_url,created_at,score,category_names,relevancy_tags,tenant,fb_object_id,fb_like_count,country_code,impressive_score,targeted_city,gallery_image_urls,full_gallery_urls,bottom_headline,bottom_text,darker_fonts,bottom_panel_link,ads_vendor_tag,bottom_type,byline_1,byline_2,version,position_start_time,position_expire_time,trackers,dfp_tags,dont_show_ad,poll_tenant,crypto_coin_preference,is_overlay_supported,news_type,is_muted,video_audio_type,auto_play_type,show_in_video_feed_only,similar_threshold,is_similar_feed_available,show_publisher_info,is_profile_clickable,publisher_interaction_meta,capsule_image_url,capsule_custom_card_id,capsule_custom_card_url,capsule_campaign,is_youtube_video,fetch_date,create_date
gm-laying-off-employees-in-china-due-to-low-sales--competition--1723616287691,nojp7d2f-1,System User,US-based automobile company General Motors has decided to resort to workforce reduction amid facing stiff competition from local companies and witnessing sales decline in the country. The GM layoffs have already started affecting several employees in China and the workers fear that the company may continue laying off more people. ,https://www.latestly.com/auto/general-motors-layoffs-us-based-automobile-giant-reducing-its-workforce-in-china-amid-stiff-competition-from-local-firms-declining-sales-6187971.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Latestly,"GM laying off employees in China due to low sales, competition ",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723616231654_457.jpg?,https://shrts.in/7MfFa,2024-08-14 06:18:07,800,"automobile,world,business",,ENGLISH,,0,IN,12.37,,,,Tap to know more,Tap Here To Read More ,False,https://www.latestly.com/auto/general-motors-layoffs-us-based-automobile-giant-reducing-its-workforce-in-china-amid-stiff-competition-from-local-firms-declining-sales-6187971.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Latestly / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Latestly / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:automobile,cat:world,cat:business,hash:0",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'IDJnGfwTAUa3ul49OG0vW7DntZw2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
wipro-techie-converts-barren-land-into-fruit-farm--earns--50-lakh-1723621683162,qxs2n5sd-1,System User,"Mandeep Verma left a successful career at Wipro to pursue farming in his Himachal Pradesh village. In 2015, he launched Swaastik Farms, investing ₹3-4 lakh to grow kiwis. The farm expanded into apples, nurseries, and floriculture, generating ₹50 lakh annually. Mandeep’s commitment to organic, sustainable practices has inspired local farmers and ensured steady revenue growth.",https://startuppedia.in/smbs/wipro-techie-converts-barren-land-into-fruit-farm-makes-50l-annually-6853817?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Startup Pedia,"Wipro techie converts barren land into fruit farm, earns ₹50 lakh",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723621663557_494.jpg?,https://shrts.in/Qxfdc,2024-08-14 07:48:03,800,"business,startup",,ENGLISH,,0,IN,12.46,,,,Tap to know more,Tap here,False,https://startuppedia.in/smbs/this-village-girl-earns-rs-1-cr-yearly-by-selling-milk-paneer-ghee-6848444?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Startup Pedia / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Startup Pedia / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:business,cat:startup,hash:0",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'c60coO8nksbIBD7WyLhzY3UpNv42', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
phonepe--google-pay-continue-to-dominate-upi-market-share-in-july-1723619928878,btqyad0b-1,System User,"In the UPI ecosystem, PhonePe and Google Pay continued to dominate the market in July, keeping pace with the overall growth of UPI transactions. However, Paytm, the third-largest player in the ecosystem, experienced a slight decline. In July, PhonePe held a 48.3% market share in the UPI ecosystem, followed by Google Pay at 37% and Paytm at 7.82%.",https://inc42.com/buzz/phonepe-google-pay-continue-to-dominate-upi-market-share-in-july/?utm_medium=referral&utm_source=inshorts&utm_campaign=daily_news&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Inc42,"PhonePe, Google Pay continue to dominate UPI market share in July",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723619911251_658.jpg?,https://shrts.in/rZC4BjZeRpdPsnwD9,2024-08-14 07:18:48,800,startup,,ENGLISH,,0,IN,12.45,,,,Tap to know more,Click Here,False,https://inc42.com/buzz/phonepe-google-pay-continue-to-dominate-upi-market-share-in-july/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Inc42 / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Inc42 / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:startup,hash:7",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'xSP6JH4BIWg5168xWxci33yJxcN2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
two-friends-quit-jobs-to-taste-success-with-odia-sweets-startup-1723578668566,zbvu77er-1,System User,"Soumya Pradhan and Aurobinda Nayak quit their corporate jobs to start Mo Pitha in Bhubaneswar in 2021 and are now set to expand to Bengaluru. The startup clocks Rs45 lakh annual turnover and works with 40 women home chefs who prepare traditional festive sweets, collectively called Pitha. Pithas are part of the Mahaprasada prepared daily at the Jagannatha Temple, Puri. ",https://30stades.com/enterprise/two-friends-quit-jobs-to-launch-traditional-odia-sweets-startup-mo-pitha-empower-women-home-chefs-6847943?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,30 Stades,Two friends quit jobs to taste success with Odia sweets startup,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/13_tue/img_1723569064748_555.jpg?,https://shrts.in/Gy9kK,2024-08-13 19:51:08,800,"business,startup",,ENGLISH,,0,IN,12.4,,,,Tap to know more,Tap to read more,False,https://30stades.com/enterprise/two-friends-quit-jobs-to-launch-traditional-odia-sweets-startup-mo-pitha-empower-women-home-chefs-6847943?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at 30 Stades / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at 30 Stades / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:business,cat:startup,hash:4",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'M3Rd4rpOplhxgPjpadcbKdyw9F12', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-13
freshers--quality-so-bad-that-even--20k-month-salary-is-high--bengaluru-entrepreneur-1723653623237,fgixyiyk-1,Deepika Bhatt,"Bengaluru-based entrepreneur Vatsal Sanghvi defended Cognizant offering ₹2.52 lakh per annum to freshers and said, ""The quality of freshers is often so bad that even ₹20,000/month is overspending."" ""Most don't know how to communicate professionally, most can't code properly, most don't know how to behave professionally,"" Sanghvi, founder of 1811 Labs, added. Cognizant was trolled for the offer.",https://www.ndtv.com/feature/bengaluru-entrepreneur-slams-quality-of-freshers-defends-low-salary-packages-6337467/amp/1?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,NDTV,Freshers' quality so bad that even ₹20k/month salary is high: Bengaluru entrepreneur,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723652297389_406.jpg?,https://shrts.in/H4GoR,2024-08-14 16:40:23,800,"business,startup","startup,business",ENGLISH,,0,IN,12.49,,,,Cognizant paid CEO ₹186 crore last year,Tap to read more,True,https://www.ndtv.com/feature/bengaluru-entrepreneur-slams-quality-of-freshers-defends-low-salary-packages-6337467/amp/1?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at NDTV / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'short by '}, {'type': 'TEXT', 'text': 'Deepika Bhatt'}]",0,1970-01-01T00:00:00Z,2024-08-15T16:33:27.661Z,[],"score:800,news:default,cat:business,cat:startup,hash:4",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'TEzH3iHxzBXqfOZSeyPEbxwkAA62', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
freshworks--cpo-prakash-ramamurthy-resigns-after-5-years-1723656197689,4ulffz1t-1,Mansi Agarwal,"Freshworks' Chief Product Officer Prakash Ramamurthy has resigned after working with the software company for nearly five years. He will remain in his role till October 1, following which he will provide advisory assistance to Freshworks through the end of the year, a filing stated. His resignation comes months after CEO Girish Mathrubootham stepped down from his role. ",https://www.moneycontrol.com/technology/freshworks-chief-product-officer-prakash-ramamurthy-resigns-amid-management-rejig-article-12797109.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Moneycontrol,Freshworks' CPO Prakash Ramamurthy resigns after 5 years,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723653256558_252.jpg?,https://shrts.in/bBLgZ,2024-08-14 17:23:17,800,"business,startup","business,startup",ENGLISH,,0,IN,12.5,,,,CRO Pradeep Rathinam also quit earlier this year,Tap to know more,True,https://www.moneycontrol.com/technology/freshworks-chief-product-officer-prakash-ramamurthy-resigns-amid-management-rejig-article-12797109.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Moneycontrol / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'short by '}, {'type': 'TEXT', 'text': 'Mansi Agarwal'}]",0,1970-01-01T00:00:00Z,2024-08-15T16:35:26.384Z,[],"score:800,news:default,cat:business,cat:startup,hash:0",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'TEzH3iHxzBXqfOZSeyPEbxwkAA62', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
paytm-slapped-with-inr-47-12-lakh-fine-for-not-paying-stamp-duties-1723618612577,tscql7eb-1,System User,"Fintech giant Paytm has been slapped with a fine of INR 47.12 Lakh for failing to pay stamp duties pertaining to allotment of equity shares in previous years. The fine relates to non-payment of stamp duty totalling INR 1.43 Cr on 10,26,386 equity shares of INR 10 each in the previous years.",https://inc42.com/buzz/paytm-slapped-with-inr-47-12-lakh-fine-for-not-paying-stamp-duties/?utm_medium=referral&utm_source=inshorts&utm_campaign=daily_news&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Inc42,Paytm slapped with INR 47.12 lakh fine for not paying stamp duties,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723618588532_520.jpg?,https://shrts.in/zMSNA,2024-08-14 06:56:52,800,startup,,ENGLISH,,0,IN,12.42,,,,Tap to know more,Click Here,False,https://inc42.com/buzz/paytm-slapped-with-inr-47-12-lakh-fine-for-not-paying-stamp-duties/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Inc42 / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Inc42 / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:startup,hash:7",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'xSP6JH4BIWg5168xWxci33yJxcN2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
-wish-i-could-bring-down-taxes-to-nil---fm-nirmala-sitharaman-1723612699973,txdhnvrz-1,System User,"At the 11th convocation at IISER Bhopal, Finance Minister Nirmala Sitharaman stated India's severe challenges prevent tax reduction. She emphasized the need for tax revenue to fund research, energy transition, and other projects. While wishing taxes could be lower, she reassured that her goal is generating revenue without burdening people. Online reactions questioned her approach to taxation.",https://startuppedia.in/trending/trending/wish-i-could-bring-down-taxes-to-nil-fm-nirmala-sitharaman-6855614?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Startup Pedia,'Wish I could bring down taxes to nil': FM Nirmala Sitharaman,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723612682670_60.jpg?,https://shrts.in/39kXi,2024-08-14 05:18:19,800,"business,startup",,ENGLISH,,0,IN,12.41,,,,Tap to know more,Tap here to read more,False,https://startuppedia.in/trending/trending/wish-i-could-bring-down-taxes-to-nil-fm-nirmala-sitharaman-6855614?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Startup Pedia / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Startup Pedia / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:business,cat:startup,hash:0",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'c60coO8nksbIBD7WyLhzY3UpNv42', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
momo-shop-earns-more--startup-ceo-mocks-cognizant-s--2-5-lpa-offer-1723638332332,mh4o8vzt-1,System User,"Cognizant's recent job drive offered fresh graduates ₹2.52 lakh per annum, sparking online debate. A Bengaluru startup founder, Amit Misra, taking a dig at Cognizant shared a picture of a momo stall helper job offer offering around ₹3 lakh annually. The post highlighted frustrations over stagnant entry-level IT salary, with many criticising the wage disparity in cities like Bengaluru.",https://startuppedia.in/trending/trending/a-helper-at-momo-shop-earns-3-lpa-startup-ceo-mocks-cognizants-25-lpa-fresher-package-6856689?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Startup Pedia,Momo shop earns more: Startup CEO mocks Cognizant's ₹2.5 LPA offer,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723638285263_35.jpg?,https://shrts.in/A1GWf,2024-08-14 12:25:32,800,"business,startup",,ENGLISH,,0,IN,12.47,,,,Tap to know more,Tap here,False,https://startuppedia.in/trending/trending/a-helper-at-momo-shop-earns-3-lpa-startup-ceo-mocks-cognizants-25-lpa-fresher-package-6856689?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Startup Pedia / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Startup Pedia / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:business,cat:startup,hash:6",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'c60coO8nksbIBD7WyLhzY3UpNv42', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
ofbusiness-in-talks-with-bankers-for--500-mn-ipo-next-year-1723618735551,aru1fjcg-1,System User,"Joining the long list of startups going public, B2B marketplace OfBusiness has reportedly kicked off discussions with investment bankers as it aims for an initial public offering (IPO) by August next year. The company held talks with at least five investment banks, including Kotak Investment Banking for its IPO, YourStory reported, citing sources close to the matter.",https://inc42.com/buzz/ofbusiness-in-talks-with-bankers-for-500-mn-ipo-next-year-report/?utm_medium=referral&utm_source=inshorts&utm_campaign=daily_news&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Inc42,OfBusiness in talks with bankers for $500 Mn IPO next year,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723618715059_820.jpg?,https://shrts.in/8CVYH,2024-08-14 06:58:55,800,startup,,ENGLISH,,0,IN,12.43,,,,Tap to know more,Click Here,False,https://inc42.com/buzz/ofbusiness-in-talks-with-bankers-for-500-mn-ipo-next-year-report/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Inc42 / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Inc42 / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:startup,hash:5",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'xSP6JH4BIWg5168xWxci33yJxcN2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
school-dropout-runs-staffing-venture--made--8-crore-in-fy24-1723642818434,4yasau4h-1,System User,"Harry Saxena, from a middle-class family in Jaipur, dropped out of school due to health issues and financial constraints. Starting with sales jobs, he joined Protingent, where he proposed expanding into India. In 2021, he launched Protingent India, a staffing firm, growing it to 40 employees and ₹8.3 crore in revenue. Harry also pursued further education, aiming for global expansion.",https://startuppedia.in/smbs/this-school-dropout-runs-staffing-venture-made-rs-8-crore-in-fy-24-6856810?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Startup Pedia,"School dropout runs staffing venture, made ₹8 crore in FY24",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/14_wed/img_1723642785910_278.jpg?,https://shrts.in/eiw2c,2024-08-14 13:40:18,800,"business,startup",,ENGLISH,,0,IN,12.48,,,,Tap to know more,Tap here to read more,False,https://startuppedia.in/smbs/this-school-dropout-runs-staffing-venture-made-rs-8-crore-in-fy-24-6856810?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Startup Pedia / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Startup Pedia / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:business,cat:startup,hash:1",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'c60coO8nksbIBD7WyLhzY3UpNv42', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-14
fresh-bus-raises-inr-43-9-cr--closes-series-a-at-inr-87-5-cr-1723556127167,iykhj3h9-1,System User,"Bengaluru-based inter-state electric bus service provider Fresh Bus has raised an additional INR 43.9 Cr (about $5.2 Mn) in its Series A funding round led by Maniv Mobility. The round also saw participation from Shell Ventures, Alteria Capital and existing investor Riverwalk Holdings. ",https://inc42.com/buzz/fresh-bus-bags-inr-87-5-cr-with-eye-on-scaling-up-its-electric-bus-fleet/?utm_medium=referral&utm_source=inshorts&utm_campaign=daily_news&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle,Inc42,"Fresh Bus raises INR 43.9 Cr, closes series A at INR 87.5 Cr",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2024/08_aug/13_tue/img_1723556106298_709.jpg?,https://shrts.in/m5vQZ,2024-08-13 13:35:27,800,startup,,ENGLISH,,0,IN,12.39,,,,Tap to know more,Click Here,False,https://inc42.com/buzz/fresh-bus-bags-inr-87-5-cr-with-eye-on-scaling-up-its-electric-bus-fleet/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,,DEFAULT,"[{'type': 'TEXT', 'text': 'swipe left for more at Inc42 / '}, {'type': 'TIME'}]","[{'type': 'TEXT', 'text': 'swipe left for more at Inc42 / '}, {'type': 'TIME'}]",0,1970-01-01T00:00:00Z,1970-01-01T00:00:00Z,[],"score:800,news:default,cat:startup,hash:7",False,ENGLISH,,False,NEWS,False,USER_SPECIFIED_AUDIO,AUTO_PLAY_USER_SPECIFIED,False,0,False,False,False,"{'user_id': 'xSP6JH4BIWg5168xWxci33yJxcN2', 'is_publisher_followed': False, 'show_follow_button': True}",,,,,False,2024-08-15,2024-08-13
